id,pokemon_species_id,pokemon_id,revision,name,form_name,form_name_suffix,type_1,type_2,ability_1,ability_2,ability_hidden,egg_group_1,egg_group_2,height,weight,base_hp,yield_hp,base_attack,yield_attack,base_defense,yield_defense,base_sp_attack,yield_sp_attack,base_sp_defense,yield_sp_defense,base_speed,yield_speed,base_stats_total,yield_stats_total,generation_id,introduced_in,evolves_from_species_id,evolution_chain_id,color,shape,gender_rate,catch_rate,base_happiness,base_experience,egg_cycles,has_gender_traits,growth_rate,form_category,is_permanent_form,is_battle_form,is_aesthetic_form,is_default,form_is_default,species_order,pokemon_order,form_order,form_order2
653,653,653,1,fennekin,,,10,,66,,170,5,,4,94,40,0,45,0,40,0,62,1,60,0,60,0,307,1,6,15,,338,8,8,1,45,70,61,20,0,4,,1,0,0,1,1,654,752,1,812
654,654,654,1,braixen,,,10,,66,,170,5,,10,145,59,0,59,0,58,0,90,2,70,0,73,0,409,2,6,15,653,338,8,6,1,45,70,143,20,0,4,,1,0,0,1,1,655,753,1,813
655,655,655,1,delphox,,,10,14,66,,170,5,,15,390,75,0,69,0,72,0,114,3,100,0,104,0,534,3,6,15,654,338,8,6,1,45,70,240,20,0,4,,1,0,0,1,1,656,754,1,814
656,656,656,1,froakie,,,11,,67,,168,2,,3,70,41,0,56,0,40,0,62,0,44,0,71,1,314,1,6,15,,339,2,8,1,45,70,63,20,0,4,,1,0,0,1,1,657,755,1,815
657,657,657,1,frogadier,,,11,,67,,168,2,,6,109,54,0,63,0,52,0,83,0,56,0,97,2,405,2,6,15,656,339,2,12,1,45,70,142,20,0,4,,1,0,0,1,1,658,756,1,816
658,658,658,1,greninja,,,11,17,67,,168,2,,15,400,72,0,95,0,67,0,103,0,71,0,122,3,530,3,6,15,657,339,2,12,1,45,70,239,20,0,4,,1,0,0,1,1,659,757,1,817
659,659,659,1,bunnelby,,,1,,53,167,37,5,,4,50,38,0,36,0,38,0,32,0,36,0,57,1,237,1,6,15,,340,3,6,4,255,70,47,15,0,2,,1,0,0,1,1,660,760,1,820
660,660,660,1,diggersby,,,1,5,53,167,37,5,,10,424,85,2,56,0,77,0,50,0,77,0,78,0,423,2,6,15,659,340,3,6,4,127,70,148,15,0,2,,1,0,0,1,1,661,761,1,821
661,661,661,1,fletchling,,,1,3,145,,177,4,,3,17,45,0,50,0,43,0,40,0,38,0,62,1,278,1,6,15,,341,8,9,4,255,70,56,15,0,4,,1,0,0,1,1,662,762,1,822
662,662,662,1,fletchinder,,,10,3,49,,177,4,,7,160,62,0,73,0,55,0,56,0,52,0,84,2,382,2,6,15,661,341,8,9,4,120,70,134,15,0,4,,1,0,0,1,1,663,763,1,823
663,663,663,1,talonflame,,,10,3,49,,177,4,,12,245,78,0,81,0,71,0,74,0,69,0,126,3,499,3,6,15,662,341,8,9,4,45,70,175,15,0,4,,1,0,0,1,1,664,764,1,824
664,664,664,1,scatterbug,,,7,,19,14,132,3,,3,25,38,0,35,0,40,1,27,0,25,0,35,0,200,1,6,15,,342,1,14,4,255,70,40,15,0,2,,1,0,0,1,1,665,765,1,825
665,665,665,1,spewpa,,,7,,61,,132,3,,3,84,45,0,22,0,60,2,27,0,30,0,29,0,213,2,6,15,664,342,1,5,4,120,70,75,15,0,2,,1,0,0,1,1,666,766,1,826
666,666,666,1,vivillon,vivillon-meadow,meadow,7,3,19,14,132,3,,12,170,80,1,52,0,50,0,90,1,50,0,89,1,411,3,6,15,665,342,9,13,4,45,70,185,15,0,2,,1,0,0,1,0,667,767,7,833
667,667,667,1,litleo,,,10,1,79,127,153,5,,6,135,62,0,50,0,58,0,73,1,54,0,72,0,369,1,6,15,,343,3,8,7,220,70,74,20,0,4,,1,0,0,1,1,668,768,1,847
668,668,668,1,pyroar,,,10,1,79,127,153,5,,15,815,86,0,68,0,72,0,109,2,66,0,106,0,507,2,6,15,667,343,3,8,7,65,70,177,20,1,4,,1,0,0,1,1,669,769,1,848
669,669,669,1,flabebe,flabebe-red,red,18,,166,,180,6,,1,1,44,0,38,0,39,0,61,0,79,1,42,0,303,1,6,15,,344,9,4,8,225,70,61,20,0,2,,1,0,0,1,1,670,770,1,849
670,670,670,1,floette,floette-red,red,18,,166,,180,6,,2,9,54,0,45,0,47,0,75,0,98,2,52,0,371,2,6,15,669,344,9,4,8,120,70,130,20,0,2,,1,0,0,1,1,671,771,1,854
671,671,671,1,florges,florges-red,red,18,,166,,180,6,,11,100,78,0,65,0,68,0,112,0,154,3,75,0,552,3,6,15,670,344,9,4,8,45,70,248,20,0,2,,1,0,0,1,1,672,773,1,860
672,672,672,1,skiddo,,,12,,157,,179,5,,9,310,66,1,65,0,48,0,62,0,57,0,52,0,350,1,6,15,,345,3,8,4,200,70,70,20,0,2,,1,0,0,1,1,673,774,1,865
673,673,673,1,gogoat,,,12,,157,,179,5,,17,910,123,2,100,0,62,0,97,0,81,0,68,0,531,2,6,15,672,345,3,8,4,45,70,186,20,0,2,,1,0,0,1,1,674,775,1,866
674,674,674,1,pancham,,,2,,89,104,113,5,8,6,80,67,0,82,1,62,0,46,0,48,0,43,0,348,1,6,15,,346,9,6,4,220,70,70,25,0,2,,1,0,0,1,1,675,776,1,867
675,675,675,1,pangoro,,,2,17,89,104,113,5,8,21,1360,95,0,124,2,78,0,69,0,71,0,58,0,495,2,6,15,674,346,9,12,4,65,70,173,25,0,2,,1,0,0,1,1,676,777,1,868
676,676,676,1,furfrou,furfrou-natural,natural,1,,169,,,5,,12,280,75,0,80,0,60,0,65,0,90,0,102,1,472,1,6,15,,347,9,8,4,160,70,165,20,0,2,,0,0,0,1,1,677,778,1,869
677,677,677,1,espurr,,,14,,51,151,20,5,,3,35,62,0,48,0,54,0,63,0,60,0,68,1,355,1,6,15,,348,4,6,4,190,70,71,20,0,2,,1,0,0,1,1,678,779,1,879
678,678,678,1,meowstic,meowstic-male,male,14,,51,151,158,5,,6,85,74,0,48,0,76,0,83,0,81,0,104,2,466,2,6,15,677,348,2,6,4,75,70,163,20,1,2,,1,0,0,1,1,679,780,1,880
679,679,679,1,honedge,,,9,8,99,,,10,,8,20,45,0,80,0,100,1,35,0,37,0,28,0,325,1,6,15,,349,3,5,4,180,70,65,20,0,2,,1,0,0,1,1,680,782,1,882
680,680,680,1,doublade,,,9,8,99,,,10,,8,45,59,0,110,0,150,2,45,0,49,0,35,0,448,2,6,15,679,349,3,11,4,90,70,157,20,0,2,,1,0,0,1,1,681,783,1,883
681,681,681,1,aegislash,aegislash-shield,shield,9,8,176,,,10,,17,530,60,0,50,0,150,2,50,0,150,1,60,0,520,3,6,15,680,349,3,5,4,45,70,234,20,0,2,,0,0,0,1,1,682,784,1,884
682,682,682,1,spritzee,,,18,,131,,165,6,,2,5,78,1,52,0,60,0,63,0,65,0,23,0,341,1,6,15,,350,6,4,4,200,70,68,20,0,2,,1,0,0,1,1,683,786,1,886
683,683,683,1,aromatisse,,,18,,131,,165,6,,8,155,101,2,72,0,72,0,99,0,89,0,29,0,462,2,6,15,682,350,6,12,4,140,70,162,20,0,2,,1,0,0,1,1,684,787,1,887
684,684,684,1,swirlix,,,18,,175,,84,6,,4,35,62,0,48,0,66,1,59,0,57,0,49,0,341,1,6,15,,351,9,7,4,200,70,68,20,0,2,,1,0,0,1,1,685,788,1,888
685,685,685,1,slurpuff,,,18,,175,,84,6,,8,50,82,0,80,0,86,2,85,0,75,0,72,0,480,2,6,15,684,351,9,12,4,140,70,168,20,0,2,,1,0,0,1,1,686,789,1,889
686,686,686,1,inkay,,,17,14,126,21,151,2,12,4,35,53,0,54,1,53,0,37,0,46,0,45,0,288,1,6,15,,352,2,10,4,190,70,58,20,0,2,,1,0,0,1,1,687,790,1,890
687,687,687,1,malamar,,,17,14,126,21,151,2,12,15,470,86,0,92,2,88,0,68,0,75,0,73,0,482,2,6,15,686,352,2,5,4,80,70,169,20,0,2,,1,0,0,1,1,688,791,1,891
688,688,688,1,binacle,,,6,11,181,97,124,9,,5,310,42,0,52,1,67,0,39,0,56,0,50,0,306,1,6,15,,353,3,11,4,120,70,61,20,0,2,,1,0,0,1,1,689,792,1,892
689,689,689,1,barbaracle,,,6,11,181,97,124,9,,13,960,72,0,105,2,115,0,54,0,86,0,68,0,500,2,6,15,688,353,3,11,4,45,70,175,20,0,2,,1,0,0,1,1,690,793,1,893
690,690,690,1,skrelp,,,4,11,38,143,91,2,14,5,73,50,0,60,0,60,0,60,0,60,1,30,0,320,1,6,15,,354,3,5,4,225,70,64,20,0,2,,1,0,0,1,1,691,794,1,894
691,691,691,1,dragalge,,,4,16,38,143,91,2,14,18,815,65,0,75,0,90,0,97,0,123,2,44,0,494,2,6,15,690,354,3,5,4,55,70,173,20,0,2,,1,0,0,1,1,692,795,1,895
692,692,692,1,clauncher,,,11,,178,,,2,9,5,83,50,0,53,0,62,0,58,1,63,0,44,0,330,1,6,15,,355,2,14,4,225,70,66,15,0,1,,1,0,0,1,1,693,796,1,896
693,693,693,1,clawitzer,,,11,,178,,,2,9,13,353,71,0,73,0,88,0,120,2,89,0,59,0,500,2,6,15,692,355,2,2,4,55,70,100,15,0,1,,1,0,0,1,1,694,797,1,897
694,694,694,1,helioptile,,,13,1,87,8,94,1,14,5,60,44,0,38,0,33,0,61,0,43,0,70,1,289,1,6,15,,356,10,6,4,190,70,58,20,0,2,,1,0,0,1,1,695,798,1,898
695,695,695,1,heliolisk,,,13,1,87,8,94,1,14,10,210,62,0,55,0,52,0,109,1,94,0,109,1,481,2,6,15,694,356,10,6,4,75,70,168,20,0,2,,1,0,0,1,1,696,799,1,899
696,696,696,1,tyrunt,,,6,16,173,,5,1,14,8,260,58,0,89,1,77,0,45,0,45,0,48,0,362,1,6,15,,357,3,6,1,45,70,72,30,0,2,,1,0,0,1,1,697,800,1,900
697,697,697,1,tyrantrum,,,6,16,173,,69,1,14,25,2700,82,0,121,2,119,0,69,0,59,0,71,0,521,2,6,15,696,357,8,6,1,45,70,182,30,0,2,,1,0,0,1,1,698,801,1,901
698,698,698,1,amaura,,,6,15,174,,117,1,,13,252,77,1,59,0,50,0,67,0,63,0,46,0,362,1,6,15,,358,2,8,1,45,70,72,30,0,2,,1,0,0,1,1,699,802,1,902
699,699,699,1,aurorus,,,6,15,174,,117,1,,27,2250,123,2,77,0,72,0,99,0,92,0,58,0,521,2,6,15,698,358,2,8,1,45,70,104,30,0,2,,1,0,0,1,1,700,803,1,903
700,700,700,1,sylveon,,,18,,56,,182,5,,10,235,95,0,65,0,65,0,110,0,130,2,60,0,525,2,6,15,133,67,6,8,1,45,70,184,35,0,2,,1,0,0,1,1,165,204,1,205
701,701,701,1,hawlucha,,,2,3,7,84,104,8,,8,215,78,0,92,2,75,0,74,0,63,0,118,0,500,2,6,15,,359,5,12,4,100,70,175,20,0,2,,1,0,0,1,1,701,804,1,904
702,702,702,1,dedenne,,,13,18,167,53,57,5,6,2,22,67,0,58,0,57,0,81,0,67,0,101,2,431,2,6,15,,360,10,6,4,180,70,151,20,0,2,,1,0,0,1,1,702,805,1,905
703,703,703,1,carbink,,,6,18,29,,5,6,10,3,57,50,0,50,0,150,1,50,0,150,1,50,0,500,2,6,15,,361,4,1,-1,60,70,100,25,0,1,,1,0,0,1,1,703,806,1,906
704,704,704,1,goomy,,,16,,157,93,183,14,,3,28,45,0,50,0,35,0,55,0,75,1,40,0,300,1,6,15,,362,7,2,4,45,35,60,40,0,1,,1,0,0,1,1,704,807,1,907
705,705,705,1,sliggoo,,,16,,157,93,183,14,,8,175,68,0,75,0,53,0,83,0,113,2,60,0,452,2,6,15,704,362,7,2,4,45,35,158,40,0,1,,1,0,0,1,1,705,808,1,908
706,706,706,1,goodra,,,16,,157,93,183,14,,20,1505,90,0,100,0,70,0,110,0,150,3,80,0,600,3,6,15,705,362,7,6,4,45,35,270,40,0,1,,1,0,0,1,1,706,809,1,909
707,707,707,1,klefki,,,9,18,158,,170,10,,2,30,57,0,80,0,91,1,80,0,87,0,75,0,470,1,6,15,,363,4,1,4,75,70,165,20,0,3,,1,0,0,1,1,707,810,1,910
708,708,708,1,phantump,,,8,12,30,119,139,7,11,4,70,43,0,70,1,48,0,50,0,60,0,38,0,309,1,6,15,,364,3,4,4,120,70,62,20,0,2,,1,0,0,1,1,708,811,1,911
709,709,709,1,trevenant,,,8,12,30,119,139,7,11,15,710,85,0,110,2,76,0,65,0,82,0,56,0,474,2,6,15,708,364,3,10,4,60,70,166,20,0,2,,1,0,0,1,1,709,812,1,912
710,710,710,1,pumpkaboo,pumpkaboo-average,average,8,12,53,119,15,11,,4,50,49,0,66,0,70,1,44,0,55,0,51,0,335,1,6,15,,365,3,1,4,120,70,67,20,0,2,,1,0,0,1,1,710,813,1,913
711,711,711,1,gourgeist,gourgeist-average,average,8,12,53,119,15,11,,9,125,65,0,90,0,122,2,58,0,75,0,84,0,494,2,6,15,710,365,3,5,4,60,70,173,20,0,2,,1,0,0,1,1,711,817,1,917
712,712,712,1,bergmite,,,15,,20,115,5,1,,10,995,55,0,69,0,85,1,32,0,35,0,28,0,304,1,6,15,,366,2,8,4,190,70,61,20,0,2,,1,0,0,1,1,712,821,1,921
713,713,713,1,avalugg,,,15,,20,115,5,1,,20,5050,95,0,117,0,184,2,44,0,46,0,28,0,514,2,6,15,712,366,2,8,4,55,70,180,20,0,2,,1,0,0,1,1,713,822,1,922
714,714,714,1,noibat,,,3,16,119,151,140,4,,5,80,40,0,30,0,35,0,45,0,40,0,55,1,245,1,6,15,,367,7,9,4,190,70,49,20,0,2,,1,0,0,1,1,714,823,1,923
715,715,715,1,noivern,,,3,16,119,151,140,4,,15,850,85,0,70,0,80,0,97,0,80,0,123,2,535,2,6,15,714,367,7,9,4,45,70,187,20,0,2,,1,0,0,1,1,715,824,1,924
716,716,716,1,xerneas,xerneas-active,active,18,,187,,,15,,30,2150,126,3,131,0,95,0,131,0,98,0,99,0,680,3,6,15,,368,2,8,-1,45,0,306,120,0,1,,0,1,0,1,0,716,825,2,926
717,717,717,1,yveltal,,,17,3,186,,,15,,58,2030,126,3,131,0,95,0,131,0,98,0,99,0,680,3,6,15,,369,8,9,-1,45,0,306,120,0,1,,1,0,0,1,1,717,826,1,927
718,718,718,1,zygarde,,,16,5,188,,,15,,50,3050,108,3,100,0,121,0,81,0,95,0,95,0,600,3,6,15,,370,5,2,-1,3,0,270,120,0,1,,1,0,0,1,1,718,827,1,928
719,719,719,1,diancie,,,6,18,29,,,15,,7,88,50,0,100,0,150,1,100,0,150,2,50,0,600,3,6,15,,371,6,4,-1,3,70,270,25,0,1,,0,0,0,1,1,719,831,1,932
720,720,720,1,hoopa,,,14,8,170,,,15,,5,90,80,0,110,0,60,0,150,3,130,0,70,0,600,3,6,15,,372,7,4,-1,3,100,270,120,0,1,,1,0,0,1,1,720,833,1,934
721,721,721,1,volcanion,,,10,11,11,,,15,,17,1950,80,0,110,0,120,0,130,3,90,0,70,0,600,3,6,15,,373,3,8,-1,3,100,270,120,0,1,,1,0,0,1,1,721,835,1,936
722,722,722,1,rowlet,,,12,3,65,,203,4,,3,15,68,1,55,0,55,0,50,0,50,0,42,0,320,1,7,17,,374,3,9,1,45,70,64,15,0,4,,1,0,0,1,1,722,836,1,937
723,723,723,1,dartrix,,,12,3,65,,203,4,,7,160,78,2,75,0,75,0,70,0,70,0,52,0,420,2,7,17,722,374,3,9,1,45,70,147,15,0,4,,1,0,0,1,1,723,837,1,938
724,724,724,1,decidueye,,,12,8,65,,203,4,,16,366,78,0,107,3,75,0,100,0,100,0,70,0,530,3,7,17,723,374,3,9,1,45,70,239,15,0,4,,1,0,0,1,1,724,838,1,939
725,725,725,1,litten,,,10,,66,,22,5,,4,43,45,0,65,0,40,0,60,0,40,0,70,1,320,1,7,17,,375,8,8,1,45,70,64,15,0,4,,1,0,0,1,1,725,839,1,940
726,726,726,1,torracat,,,10,,66,,22,5,,7,250,65,0,85,0,50,0,80,0,50,0,90,2,420,2,7,17,725,375,8,8,1,45,70,147,15,0,4,,1,0,0,1,1,726,840,1,941
727,727,727,1,incineroar,,,10,17,66,,22,5,,18,830,95,0,115,3,90,0,80,0,90,0,60,0,530,3,7,17,726,375,8,6,1,45,70,239,15,0,4,,1,0,0,1,1,727,841,1,942
728,728,728,1,popplio,,,11,,67,,204,2,5,4,75,50,0,54,0,54,0,66,1,56,0,40,0,320,1,7,17,,376,2,3,1,45,70,64,15,0,4,,1,0,0,1,1,728,842,1,943
729,729,729,1,brionne,,,11,,67,,204,2,5,6,175,60,0,69,0,69,0,91,2,81,0,50,0,420,2,7,17,728,376,2,3,1,45,70,147,15,0,4,,1,0,0,1,1,729,843,1,944
730,730,730,1,primarina,,,11,18,67,,204,2,5,18,440,80,0,74,0,74,0,126,3,116,0,60,0,530,3,7,17,729,376,2,3,1,45,70,239,15,0,4,,1,0,0,1,1,730,844,1,945
731,731,731,1,pikipek,,,1,3,51,92,53,4,,3,12,35,0,75,1,30,0,30,0,30,0,65,0,265,1,7,17,,377,1,9,4,255,70,53,15,0,2,,1,0,0,1,1,731,845,1,946
732,732,732,1,trumbeak,,,1,3,51,92,53,4,,6,148,55,0,85,2,50,0,40,0,50,0,75,0,355,2,7,17,731,377,1,9,4,120,70,124,15,0,2,,1,0,0,1,1,732,846,1,947
733,733,733,1,toucannon,,,1,3,51,92,125,4,,11,260,80,0,120,3,75,0,75,0,75,0,60,0,485,3,7,17,732,377,1,9,4,45,70,218,15,0,2,,1,0,0,1,1,733,847,1,948
734,734,734,1,yungoos,,,1,,198,173,91,5,,4,60,48,0,70,1,30,0,30,0,30,0,45,0,253,1,7,17,,378,3,8,4,255,70,51,15,0,2,,1,0,0,1,1,734,848,1,949
735,735,735,1,gumshoos,,,1,,198,173,91,5,,7,142,88,0,110,2,60,0,55,0,60,0,45,0,418,2,7,17,734,378,3,8,4,127,70,146,15,0,2,,1,0,0,1,1,735,849,1,950
736,736,736,1,grubbin,,,7,,68,,,3,,4,44,47,0,62,1,45,0,55,0,45,0,46,0,300,1,7,17,,379,4,14,4,255,70,60,15,0,2,,1,0,0,1,1,736,851,1,952
737,737,737,1,charjabug,,,7,13,217,,,3,,5,105,57,0,82,0,95,2,55,0,75,0,36,0,400,2,7,17,736,379,5,2,4,120,70,140,15,0,2,,1,0,0,1,1,737,852,1,953
738,738,738,1,vikavolt,,,7,13,26,,,3,,15,450,77,0,70,0,90,0,145,3,75,0,43,0,500,3,7,17,737,379,2,14,4,45,70,225,15,0,2,,1,0,0,1,1,738,853,1,954
739,739,739,1,crabrawler,,,2,,52,89,83,9,,6,70,47,0,82,1,57,0,42,0,47,0,63,0,338,1,7,17,,380,7,14,4,225,70,68,20,0,2,,1,0,0,1,1,739,855,1,956
740,740,740,1,crabominable,,,2,15,52,89,83,9,,17,1800,97,0,132,2,77,0,62,0,67,0,43,0,478,2,7,17,739,380,9,14,4,60,70,167,20,0,2,,1,0,0,1,1,740,856,1,957
741,741,741,1,oricorio,oricorio-baile,baile,10,3,216,,,4,,6,34,75,0,70,0,70,0,98,2,70,0,93,0,476,2,7,17,,381,8,9,6,45,70,167,20,0,2,,1,0,0,1,1,741,857,1,958
742,742,742,1,cutiefly,,,7,18,118,19,175,3,6,1,2,40,0,45,0,40,0,55,0,40,0,84,1,304,1,7,17,,382,10,14,4,190,70,61,20,0,2,,1,0,0,1,1,742,861,1,962
743,743,743,1,ribombee,,,7,18,118,19,175,3,6,2,5,60,0,55,0,60,0,95,0,70,0,124,2,464,2,7,17,742,382,10,13,4,75,70,162,20,0,2,,1,0,0,1,1,743,862,1,963
744,744,744,1,rockruff,,,6,,51,72,80,5,,5,92,45,0,65,1,40,0,30,0,40,0,60,0,280,1,7,17,,383,3,8,4,190,70,56,15,0,2,,1,0,0,1,1,744,863,1,964
745,745,745,1,lycanroc,lycanroc-midday,midday,6,,51,146,80,5,,8,250,75,0,115,2,65,0,55,0,65,0,112,0,487,2,7,17,744,383,3,8,4,90,70,170,15,0,2,,1,0,0,1,1,745,864,1,965
746,746,746,1,wishiwashi,wishiwashi-solo,solo,11,,208,,,12,,2,3,45,1,20,0,20,0,25,0,25,0,40,0,175,1,7,17,,384,2,3,4,60,70,61,15,0,3,,1,0,0,1,1,746,866,1,967
747,747,747,1,mareanie,,,4,11,196,7,144,2,,4,80,50,0,53,0,62,1,43,0,52,0,45,0,305,1,7,17,,385,2,5,4,190,70,61,20,0,2,,1,0,0,1,1,747,868,1,969
748,748,748,1,toxapex,,,4,11,196,7,144,2,,7,145,50,0,63,0,152,2,53,0,142,0,35,0,495,2,7,17,747,385,2,10,4,75,70,173,20,0,2,,1,0,0,1,1,748,869,1,970
749,749,749,1,mudbray,,,5,,20,192,39,5,,10,1100,70,0,100,1,70,0,45,0,55,0,45,0,385,1,7,17,,386,3,8,4,190,70,77,20,0,2,,1,0,0,1,1,749,870,1,971
750,750,750,1,mudsdale,,,5,,20,192,39,5,,25,9200,100,0,125,2,100,0,55,0,85,0,35,0,500,2,7,17,749,386,3,8,4,60,70,175,20,0,2,,1,0,0,1,1,750,871,1,972
751,751,751,1,dewpider,,,11,7,199,,11,2,3,3,40,38,0,40,0,52,0,40,0,72,1,27,0,269,1,7,17,,387,5,7,4,200,70,54,15,0,2,,1,0,0,1,1,751,872,1,973
752,752,752,1,araquanid,,,11,7,199,,11,2,3,18,820,68,0,70,0,92,0,50,0,132,2,42,0,454,2,7,17,751,387,5,14,4,100,70,159,15,0,2,,1,0,0,1,1,752,873,1,974
753,753,753,1,fomantis,,,12,,102,,126,7,,3,15,40,0,55,1,35,0,50,0,35,0,35,0,250,1,7,17,,388,6,6,4,190,70,50,20,0,2,,1,0,0,1,1,753,874,1,975
754,754,754,1,lurantis,,,12,,102,,126,7,,9,185,70,0,105,2,90,0,80,0,90,0,45,0,480,2,7,17,753,388,6,12,4,75,70,168,20,0,2,,1,0,0,1,1,754,875,1,976
755,755,755,1,morelull,,,12,18,35,27,44,7,,2,15,40,0,35,0,55,0,65,0,75,1,15,0,285,1,7,17,,389,7,5,4,190,70,57,20,0,2,,1,0,0,1,1,755,877,1,978
756,756,756,1,shiinotic,,,12,18,35,27,44,7,,10,115,60,0,45,0,80,0,90,0,100,2,30,0,405,2,7,17,755,389,7,12,4,75,70,142,20,0,2,,1,0,0,1,1,756,878,1,979
757,757,757,1,salandit,,,4,10,212,,12,1,14,6,48,48,0,44,0,40,0,71,0,40,0,77,1,320,1,7,17,,390,1,8,1,120,70,64,20,0,2,,1,0,0,1,1,757,879,1,980
758,758,758,1,salazzle,,,4,10,212,,12,1,14,12,222,68,0,64,0,60,0,111,0,60,0,117,2,480,2,7,17,757,390,1,8,8,45,70,168,20,0,2,,1,0,0,1,1,758,880,1,981
759,759,759,1,stufful,,,1,2,218,103,56,5,,5,68,70,0,75,1,50,0,45,0,50,0,50,0,340,1,7,17,,391,6,8,4,140,70,68,15,0,2,,1,0,0,1,1,759,882,1,983
760,760,760,1,bewear,,,1,2,218,103,127,5,,21,1350,120,0,125,2,80,0,55,0,60,0,60,0,500,2,7,17,759,391,6,6,4,70,70,175,15,0,2,,1,0,0,1,1,760,883,1,984
761,761,761,1,bounsweet,,,12,,102,12,175,7,,3,32,42,1,30,0,38,0,30,0,38,0,32,0,210,1,7,17,,392,7,7,8,235,70,42,20,0,4,,1,0,0,1,1,761,884,1,985
762,762,762,1,steenee,,,12,,102,12,175,7,,7,82,52,0,40,0,48,0,40,0,48,0,62,2,290,2,7,17,761,392,7,12,8,120,70,102,20,0,4,,1,0,0,1,1,762,885,1,986
763,763,763,1,tsareena,,,12,,102,214,175,7,,12,214,72,0,120,3,98,0,50,0,98,0,72,0,510,3,7,17,762,392,7,12,8,45,70,230,20,0,4,,1,0,0,1,1,763,886,1,987
764,764,764,1,comfey,,,18,,166,205,30,7,,1,3,51,0,52,0,90,0,82,0,110,2,100,0,485,2,7,17,,393,5,1,6,60,70,170,20,0,3,,1,0,0,1,1,764,887,1,988
765,765,765,1,oranguru,,,1,14,39,140,180,5,,15,760,90,0,60,0,80,0,90,0,110,2,60,0,490,2,7,17,,394,9,12,4,45,70,172,20,0,1,,1,0,0,1,1,765,888,1,989
766,766,766,1,passimian,,,2,,222,,128,5,,20,828,100,0,120,2,90,0,40,0,60,0,80,0,490,2,7,17,,395,9,6,4,45,70,172,20,0,1,,1,0,0,1,1,766,889,1,990
767,767,767,1,wimpod,,,7,11,193,,,3,9,5,120,25,0,35,0,40,0,20,0,30,0,80,1,230,1,7,17,,396,4,10,4,90,70,46,20,0,2,,1,0,0,1,1,767,890,1,991
768,768,768,1,golisopod,,,7,11,194,,,3,9,20,1080,75,0,125,0,140,2,60,0,90,0,40,0,530,2,7,17,767,396,4,12,4,45,70,186,20,0,2,,1,0,0,1,1,768,891,1,992
769,769,769,1,sandygast,,,8,5,195,,8,11,,5,700,55,0,55,0,80,1,70,0,45,0,15,0,320,1,7,17,,397,3,2,4,140,70,64,15,0,2,,1,0,0,1,1,769,892,1,993
770,770,770,1,palossand,,,8,5,195,,8,11,,13,2500,85,0,75,0,110,2,100,0,75,0,35,0,480,2,7,17,769,397,3,2,4,60,70,168,15,0,2,,1,0,0,1,1,770,893,1,994
771,771,771,1,pyukumuku,,,11,,215,,109,2,,3,12,55,0,60,0,130,0,30,0,130,2,5,0,410,2,7,17,,398,1,2,4,60,70,144,15,0,3,,1,0,0,1,1,771,894,1,995
772,772,772,1,type-null,,,1,,4,,,15,,19,1205,95,2,95,0,95,0,95,0,95,0,59,0,534,2,7,17,,399,4,8,-1,3,0,107,120,0,1,,1,0,0,1,1,772,895,1,996
773,773,773,1,silvally,silvally-normal,normal,1,,225,,,15,,23,1005,95,3,95,0,95,0,95,0,95,0,95,0,570,3,7,17,772,399,4,8,-1,3,0,114,120,0,1,,1,0,0,1,1,773,896,1,997
774,774,774,1,minior,minior-red-meteor,red-meteor,6,3,197,,,10,,3,400,60,0,60,0,100,1,60,0,100,1,60,0,440,2,7,17,,400,3,1,-1,30,70,154,25,0,4,,1,0,0,1,1,774,897,1,1015
775,775,775,1,komala,,,1,,213,,,5,,4,199,65,0,115,2,65,0,75,0,95,0,65,0,480,2,7,17,,401,2,12,4,45,70,168,20,0,1,,1,0,0,1,1,775,911,1,1029
776,776,776,1,turtonator,,,10,16,75,,,1,14,20,2120,60,0,78,0,135,2,91,0,85,0,36,0,485,2,7,17,,402,8,6,4,70,70,170,20,0,2,,1,0,0,1,1,776,912,1,1030
777,777,777,1,togedemaru,,,13,9,160,31,5,5,6,3,33,65,0,98,2,63,0,40,0,73,0,96,0,435,2,7,17,,403,4,6,4,180,70,152,10,0,2,,1,0,0,1,1,777,913,1,1031
778,778,778,1,mimikyu,mimikyu-disguised,disguised,8,18,209,,,11,,2,7,55,0,90,0,80,0,50,0,105,2,96,0,476,2,7,17,,404,10,2,4,45,70,167,20,0,2,,1,0,0,1,1,778,914,1,1032
779,779,779,1,bruxish,,,11,14,219,173,147,12,,9,190,68,0,105,2,70,0,70,0,70,0,92,0,475,2,7,17,,405,6,3,4,80,70,166,15,0,2,,1,0,0,1,1,779,918,1,1036
780,780,780,1,drampa,,,1,16,201,157,13,1,14,30,1850,78,0,60,0,85,0,135,2,91,0,36,0,485,2,7,17,,406,9,2,4,70,70,170,20,0,2,,1,0,0,1,1,780,919,1,1037
781,781,781,1,dhelmise,,,8,12,200,,,10,,39,2100,70,0,131,2,100,0,86,0,90,0,40,0,517,2,7,17,,407,5,5,-1,25,70,181,25,0,2,,1,0,0,1,1,781,920,1,1038
782,782,782,1,jangmo-o,,,16,,171,43,142,14,,6,297,45,0,55,0,65,1,45,0,45,0,45,0,300,1,7,17,,408,4,8,4,45,70,60,40,0,1,,1,0,0,1,1,782,921,1,1039
